wnver::eOS9lXC6GvMWznF1wkZofDdtbBU
1740v 161 ROOT
941855v 4
941990v 8060
943281v 0
943436v 0
943563v 2593
943732v 2
943837v 1854
944247v 27
944415v 6
944548v 22
944788v 0
944924v 90
945125v 167
945255v 51
945499v 32
945648v 4
945853v 72
946105v 263
946588v 0
946755v 21
947077v 383
947439v 201
947591v 0
947717v 0
947857v 11
948071v 278
948602v 0
948707v 0
948853v 26
949093v 0
949288v 95
949841v 0
949974v 115
950206v 0
950337v 0 ROOT
950431v 335 ROOT
950670v 0
950782v 0
950936v 0
951069v 0
951206v 0
951399v 0
951601v 2
951769v 0
951911v 0
952039v 0
952182v 7
952524v 10685
952841v 103
953058v 586
953216v 1521
953700v 11
953923v 3
954038v 0
954137v 0
954271v 0
954422v 160
954608v 637
954908v 0
955033v 0
955148v 1576
955472v 27
955601v 1058
956250v 11
956405v 24
956687v 229
957178v 0
957378v 50
957549v 0
957679v 64
957945v 0
958078v 0
958174v 0
958334v 533
958823v 0
959027v 0
959178v 1
959367v 39
959524v 573
959714v 114
959827v 40
960369v 0
960453v 0
960562v 0
960734v 0
960961v 0
961114v 0
961243v 0
961329v 0
961586v 0
961736v 77
961947v 60
962190v 0
962447v 4080
963015v 0
963155v 0
963283v 0
963452v 1
963570v 1455
963872v 2
963961v 0
964110v 0
964237v 6
964365v 0
964478v 0
964694v 1490
964911v 751
965035v 1725
965390v 13
965542v 1
965687v 108
965871v 101
966152v 1
966330v 0
966492v 0
966640v 0
966809v 205
967098v 0
967455v 4
967625v 155
968038v 0
968211v 442
968962v 0
969137v 0
969260v 0
969370v 62
969506v 0
969769v 0
969873v 58
970107v 1
970215v 1
970732v 0
970873v 0
971015v 800
971324v 4
971460v 0
971650v 1244
971999v 605
972191v 0
972457v 0
972608v 3
972867v 0
973056v 9
973530v 0
973728v 1 ROOT
973888v 0
974031v 0
974173v 181
974367v 805
974786v 79
975036v 9
975202v 1
975334v 0
975427v 64
975584v 57
975733v 10
975902v 8
976224v 0
976365v 0
976487v 1
976653v 120
977153v 0
977336v 370
977689v 17
977871v 3
978055v 0
978173v 42
978369v 26
978549v 160 ROOT
979411v 0
979667v 0
979870v 18
979988v 0
980176v 1
980339v 0
980453v 722
980908v 0
981083v 0
981276v 586
981544v 8
981814v 1
981944v 9
982178v 7
982293v 0
982514v 38
982779v 7
982913v 25
983123v 0
983333v 1
983635v 0
983824v 1346 ROOT
985219v 9
985334v 0
985464v 8
985593v 0
985706v 0
985800v 0
985923v 0
986074v 14
986173v 27
986311v 0
986417v 9
986586v 3
986750v 0
986897v 1
987071v 581
987345v 90
987597v 6
987870v 0
988028v 479
988287v 0
988692v 0
988890v 25
989084v 0
989201v 236 ROOT
989490v 0 ROOT
989602v 249
989869v 2
990008v 0
990249v 6
990392v 14
990655v 1645
990812v 4
991025v 0
991151v 0
991264v 0
991385v 40
991577v 1
991683v 14
991900v 2
992041v 276
992518v 5
992804v 0
993014v 1805
993453v 1
993608v 16
993754v 2
993892v 8
994076v 8
994454v 1
994682v 0
994895v 3
995103v 5
995286v 0
995525v 0
995716v 0
995838v 15
996102v 11
996328v 2
996485v 3
996810v 0
996919v 0
997020v 0
997133v 3
997307v 0
997432v 0
997659v 21
997794v 0
998030v 0
998182v 0
998294v 0
998399v 2
998762v 0
998886v 1
999079v 0
999270v 0
999429v 0
999568v 0
999715v 4
999815v 0
1000058v 0
1000214v 1072
1000878v 0
1001008v 176
1001136v 4
1001294v 890
1001467v 23
1001643v 1
1001857v 14
1002161v 0
1002297v 0
1002481v 0
1002618v 0
1002740v 5
1003049v 0
1003249v 2
1003588v 2
1003741v 0
1003885v 0
1004062v 1
1004235v 0
1004403v 0
1004550v 0
1004692v 0
1005049v 0
1005209v 0
1005373v 0
1005548v 0
1005654v 0
1005782v 0
1005904v 0
1006056v 2
1006239v 2
1006421v 16
1006699v 0
1006810v 81 ROOT
1007027v 73
1007222v 0
1007495v 0
1007676v 0
1007924v 48
1008288v 1
1008437v 0
1008546v 0
1008719v 0
1008903v 8
1009097v 0
1009240v 38710
1009821v 202 ROOT
1009986v 2
1010118v 7842
1010690v 87
1010852v 5
1011031v 1004
1011542v 8
1011725v 1589 ROOT
1011923v 0
1012073v 400
1012395v 0
1012561v 1
1012792v 0
1012905v 0
1013040v 51
1013230v 36
1013367v 22
1013856v 0
1014186v 0
1014362v 0
1014609v 1
1014821v 46
1015104v 2
1015244v 516
1015677v 12
1015866v 143
1016002v 6555
1016316v 114
1016626v 3
1016778v 7098
1017001v 110
1017222v 80
1017501v 1
1017643v 319
1017826v 271
1018065v 154
1018177v 127
1018352v 337
1018645v 0
1018800v 1
1018928v 123
1019472v 2
1019643v 176
1019808v 0
1020005v 3159
1020356v 165
1020594v 4
1020731v 2 ROOT
1020934v 8
1021128v 36
1021420v 316
1021629v 157
1021871v 0
1021973v 29
1022257v 0
1022420v 24
1022740v 0
1022906v 1
1023071v 20
1023259v 175
1023574v 37
1023781v 0
1023925v 1
1024066v 0
1024190v 2165
1024763v 2
1024864v 69
1025089v 0
1025246v 24
1025455v 119
1025602v 12
1025785v 3
1025935v 0
1026095v 393
1026558v 152
1026728v 97
1026975v 144
1027174v 1340
1027361v 3
1027508v 1322
1027668v 63
1027924v 0
1028079v 99
1028294v 7
1028466v 32
1028640v 47
1028748v 2672
1029212v 3
1029368v 3 ROOT
1029500v 142
1029642v 159
1029760v 0
1029852v 3513
1030132v 3631 ROOT
1030397v 1
1030678v 1
1030832v 9
1031109v 15
1031256v 590
1031756v 0
1031966v 44
1032127v 0
1032326v 0
1032451v 0
1032715v 0
1032840v 0
1033030v 0
1033189v 0
1033346v 0
1033527v 722
1033942v 0
1034118v 0
1034312v 338
1034647v 0
1034766v 0
1034932v 0
1035199v 3
1035380v 1
1035530v 21 ROOT
1035803v 6
1036047v 1
1036188v 1
1036319v 43
1036592v 4
1036804v 19
1037303v 6
1037498v 1
1037650v 5
1037910v 3
1038434v 1
1038538v 0
1038666v 63
1039162v 0
1039330v 33
1039854v 28
1040031v 0
1040158v 0
1040278v 0
1040400v 0
1040550v 0
1040707v 1
1040920v 0
1041061v 19 ROOT
1041298v 0
1041415v 25
1041644v 4
1041762v 115
1041954v 6
1042228v 6
1042432v 0
1042531v 2
1042725v 1
1042995v 0
1043112v 0
1043231v 4
1043441v 2
1043612v 2
1043768v 0
1043887v 1
1044114v 27
1044377v 0
1044533v 9
1044811v 0
1044891v 0
1045073v 0
1045318v 47
1045419v 86
1045719v 5
1046059v 27
1046357v 0
1046480v 5
1046587v 0
1046815v 0
1046932v 63
1047263v 0
1047381v 23
1047596v 12
1047745v 6
1047951v 2
1048073v 0
1048171v 2
1048330v 12
1048492v 1
1048569v 22
1048718v 28
1048939v 1
1049140v 0
1049276v 1
1049373v 0
1049470v 0
1049606v 2
1049737v 22
1050165v 0
1050313v 2
1050565v 0
1050651v 5
1050896v 8
1051118v 0
1051271v 1
1051364v 59
1051573v 0
1051698v 1
1051828v 0
1051956v 30
1052301v 10
1052562v 0
1052671v 0
1052782v 0
1052936v 0
1053098v 0
1053221v 0
1053339v 0
1053495v 0
1053623v 3
1053771v 6
1054027v 0
1054186v 2
1054399v 0
1054553v 12
1054694v 0
1054849v 2
1055018v 1
1055146v 0
1055266v 1
1055404v 0
1055558v 0
1055661v 0
1055829v 3
1055978v 1
1056102v 0
1056214v 3
1056369v 1
1056554v 1
1056780v 0
1056918v 18
1057034v 0
1057342v 0
1057558v 0
1057709v 0
1057837v 0
1058036v 34
1058224v 1
1058426v 4
1058574v 2183
1058880v 0
1058995v 0
1059123v 34
1059564v 177
1059743v 40
1059945v 0
1060065v 8
1060198v 0
1060317v 67
1060494v 275
1060746v 231
1060909v 0
1061017v 801
1061320v 108
1061481v 469
1061704v 0
1061799v 17
1061881v 0
1062050v 0
1062165v 0
1062253v 66
1062395v 19
1062555v 306
1062739v 4
1063049v 16
1063188v 103
1063529v 41
1063695v 20
1063930v 85
1064062v 0
1064151v 1
1064401v 4
1064560v 0
1064696v 0
1064799v 5
1064999v 0
1065115v 7
1065272v 7
1065456v 107
1065630v 3
1065877v 2
1066036v 1
1066292v 2
1066433v 27 ROOT
1066775v 19
1067002v 4
1067194v 3
1067380v 0
1067512v 69
1067664v 124
1067816v 9
1067995v 27
1068134v 4
1068380v 29 ROOT
1068565v 11
1068793v 159
1068985v 28
1069090v 35
1069190v 2
1069391v 0
1069638v 28
1069809v 109
1069989v 98
1070102v 24
1070455v 0
1070777v 38 ROOT
1070968v 0
1071155v 0
1071328v 0
1071474v 0
1071632v 0
1071762v 13
1071916v 1
1072133v 0
1072262v 259 ROOT
1072641v 3
1072807v 2
1072949v 82
1073953v 0
1074074v 0
1074206v 0
1074357v 4
1074509v 3
1074701v 2
1074914v 0
1075044v 0
1075164v 1
1075327v 0
1075498v 0
1075612v 0
1075883v 0
1076017v 0
1076130v 0
1076250v 0
1076370v 0
1076514v 0
1076615v 128 ROOT
1076953v 0
1077203v 0
1077329v 1
1077568v 1
1077759v 0
1077887v 17
1078050v 100
1078235v 0
1078426v 0
1078573v 0
1078689v 0
1078783v 198
1079172v 0
1079339v 0
1079480v 272 ROOT
1079873v 0
1080064v 2
1080235v 0
1080523v 0
1080691v 0
1080883v 0
1081001v 0
1081152v 33
1081505v 0
1081652v 0
1081852v 0
1082023v 6
1082153v 0
1082290v 0
1082454v 26
1082606v 42 ROOT
1082937v 0
1083044v 201 ROOT
1083373v 186
1083576v 8
1083769v 30
1083920v 0
1084048v 0
1084170v 0
1084331v 0
1084466v 4
1084588v 0
1084724v 3
1084866v 0
1085130v 0
1085237v 0
1085474v 6
1085677v 0
1085874v 0
1086103v 15
1086549v 4
1086691v 2
1086854v 0
1086965v 0
1087074v 0
1087197v 261 ROOT
1087559v 0
1087729v 0
1087835v 0 ROOT
1088005v 1
1088192v 0
1088381v 3
1088547v 5
1088749v 5
1088923v 541
1089137v 40
1089285v 0
1089423v 0
1089614v 0
1089737v 1
1089878v 7
1090107v 2
1090216v 1
1090335v 3903 ROOT
1091160v 30
1091298v 0
1091427v 1027
1091844v 0
1092128v 25
1092284v 0
1092366v 26
1092826v 0
1092981v 14
1093172v 38
1093365v 0
1093465v 23
1093587v 58
1093786v 10 ROOT
1093944v 0
1094086v 1
1094384v 0
1094539v 0
1094661v 0
1094898v 0
1095083v 0
1095218v 187
1095581v 59
1095739v 0
1095899v 75
1096097v 36
1096305v 0
1096497v 3
1096860v 0
1097031v 0
1097192v 47
1097309v 47
1097500v 96
1097743v 7
1097960v 32
1098206v 0
1098452v 81
1098706v 1
1098869v 3
1099220v 0
1099390v 1
1099592v 181 ROOT
1099866v 12
1100008v 1
1100145v 398 ROOT
1100567v 0
1100672v 90
1100830v 6
1100952v 10
1101103v 0
1101218v 0
1101313v 4
1101416v 8
1101571v 7
1101734v 31
1101913v 1148
1102667v 0
1102839v 0
1102997v 96
1103180v 0
1103336v 0
1103459v 6
1103603v 0
1103693v 0
1103836v 15
1104018v 123
1104248v 0
1104376v 0
1104509v 4
1104624v 2
1104852v 51
1105097v 0
1105186v 2
1105296v 1
1105385v 0
1105526v 0
1105639v 438
1106377v 0
1106504v 0
1106670v 1
1106864v 14
1107024v 0
1107254v 6
1107439v 0
1107544v 2
1107625v 0
1107705v 0
1107806v 0
1107895v 0
1108053v 1
1108148v 2083 ROOT
1108627v 29
1108815v 0
1108951v 8
1109087v 9
1109259v 27
1109431v 1
1109644v 0
1109773v 13
1109863v 5
1110143v 0
1110247v 20
1110517v 136
1110661v 0
1110880v 0
1111028v 66 ROOT
1111458v 7
1111570v 72
1111816v 23
1112364v 0
1112584v 0
1112837v 0
1112979v 0
1113134v 0
1113264v 0
1113367v 0
1113473v 5
1113620v 1 ROOT
1113806v 210
1113975v 17 ROOT
1114143v 17
1114303v 106
1114475v 0
1114764v 0
1114911v 0
1115006v 19
1115190v 6
1115411v 2
1115585v 237
1115916v 23
1116275v 0
1116447v 312 ROOT
1116585v 660
1116980v 7
1117086v 5
1117219v 0
1117325v 1
1117484v 3
1117609v 1
1117812v 2
1117931v 1
1118081v 82 ROOT
1118292v 16
1118449v 120
1118888v 0
1119030v 0
1119169v 1888
1119803v 0
1119950v 203
1120069v 515 ROOT
1120612v 0
1120759v 34
1120900v 2
1121052v 0
1121178v 1
1121320v 3
1121508v 0
1121621v 0
1121719v 131
1121948v 0
1122194v 8
1122405v 3
1122630v 1
1122736v 1
1122906v 1
1123030v 0
1123159v 0
1123261v 1
1123415v 38
1123609v 5
1123765v 16
1123887v 204
1124389v 0
1124535v 2
1124608v 0
1124722v 2
1124828v 0
1124964v 0
1125084v 0
1125209v 0
1125373v 0
1125558v 0
1125724v 3
1125882v 0
1126051v 6
1126219v 0
1126360v 410
1126700v 59
1126846v 13
1126961v 14
1127075v 1
1127215v 1
1127411v 884
1127638v 2
1127795v 893
1128071v 0
1128193v 784
1128778v 0
1128899v 0
1129064v 7
1129201v 1
1129337v 128
1129591v 7
1129710v 0
1129876v 172
1130169v 20
1130455v 8
1130607v 69
1130930v 0
1131058v 0
1131197v 92
1131473v 38
1131902v 1
1132355v 0
1132541v 0
1132667v 0
1132797v 0
1132880v 0
1132980v 0
1133096v 0
1133194v 0
1133288v 0
1133488v 0
1133667v 0
1133825v 34 ROOT
1134071v 0
1134238v 1 ROOT
1134375v 12
1134522v 0
1134653v 0
1134781v 21
1135086v 0
1135219v 1
1135371v 0 ROOT
1135501v 0
1135683v 0
1135783v 12
1135922v 1
1136142v 0
1136393v 0
1136481v 0
1136614v 0
1136835v 0
1136964v 0
1137055v 0
1137138v 12
1137415v 0
1137582v 0
1137696v 0
1137829v 0
1137983v 0
1138102v 21
1138204v 48
1138446v 2
1138523v 13
1138733v 2
1138822v 0
1138911v 0
1139104v 4
1139380v 0
1139496v 0
1139623v 0
1139756v 0
1139865v 1
1140065v 0
1140184v 0
1140315v 0
1140515v 2
1140654v 0
1140794v 10
1141271v 0
1141413v 0
1141504v 0
1141612v 0
1141763v 0
1141938v 0
1142070v 0
1142203v 1
1142363v 0
1142490v 44
1142636v 4
1142761v 0
1142899v 0
1143028v 0
1143147v 0
1143266v 0
1143410v 0
1143498v 5
1143614v 0
1143713v 0
1143838v 118
1144550v 0
1144657v 11
1144873v 0
1145024v 0
1145163v 0
1145365v 0
1145468v 0
1145612v 0
1145766v 0
1145944v 0
1146051v 268
1146290v 0
1146382v 0
1146507v 0
1146697v 0
1146793v 0
1146918v 3
1147060v 0
1147296v 0
1147432v 0
1147562v 0
1147709v 2
1147855v 0
1147987v 0
1148101v 0
1148199v 1
1148296v 0
1148460v 0
1148580v 2
1148710v 15
1148961v 49
1149138v 15
1149327v 9
1149470v 2
1149868v 1
1150010v 1
1150164v 1
1150370v 0
1150559v 271
1150981v 7
1151110v 386
1151627v 0
1151753v 3
1151889v 37
1152040v 0
1152214v 2
1152396v 11
1152532v 0
1152670v 2
1152896v 14
1153007v 1
1153165v 1
1153486v 291
1153762v 74
1153947v 72
1154175v 7 ROOT
1154382v 10
1154554v 0
1154669v 0
1154825v 0
1154957v 0
1155090v 41 ROOT
1155307v 1
1155421v 0
1155545v 36
1155687v 7
1156115v 1
1156291v 0
1156406v 0
1156568v 2
1156706v 0
1156834v 1464 ROOT
1157421v 0
1157517v 197
1158022v 1
1158181v 94
1158484v 14
1158572v 580 ROOT
1158872v 4636 ROOT
1160193v 0
1160370v 45
1160645v 3
1160806v 2
1160899v 18
1161087v 18
1161290v 4
1161561v 35
1161695v 0
1161830v 1
1161947v 7
1162143v 0
1162291v 0
1162425v 3
1162629v 0
1162754v 137
1163197v 0
1163355v 44
1163495v 5
1163620v 10
1163847v 6
1164081v 0
1164273v 23
1164568v 0
1164725v 0
1164906v 2
1165043v 40
1165290v 5
1165579v 18
1165898v 2
1166093v 243
1166237v 0
1166351v 768
1166940v 3
1167188v 0
1167290v 1
1167537v 2
1167640v 2
1167780v 16
1167981v 122
1168259v 0
1168468v 427
1169067v 0
1169205v 0
1169328v 0
1169433v 0
1169589v 1
1169704v 13
1170052v 147
1170566v 0
1170687v 7
1170824v 0
1170983v 12
1171183v 25
1171563v 0
1171661v 0
1171799v 0
1171941v 0
1172114v 1
1172275v 0
1172545v 1
1172701v 19
1172838v 5
1172969v 1
1173057v 1
1173208v 2
1173405v 0
1173656v 6
1173813v 5
1173933v 4
1174099v 1
1174294v 5
1174555v 13
1174742v 0
1174973v 0
1175132v 9
1175224v 0
1175467v 151
1175810v 102
1175937v 5
1176079v 3
1176232v 20
1176567v 0
1176734v 0
1176897v 14
1177118v 0
1177314v 13
1177505v 1
1177699v 13
1177857v 2
1177973v 0
1178101v 0
1178220v 2
1178335v 0
1178565v 156
1179155v 0
1179276v 0
1179530v 0
1179638v 0
1179740v 0
1179865v 166
1180206v 0
1180351v 29
1180701v 0
1180844v 0
1180975v 14
1181166v 0
1181295v 52
1181559v 10
1181741v 10
1182021v 11
1182152v 10
1182293v 57
1182559v 0
1182709v 739
1183424v 0
1183573v 196
1183896v 1
1184058v 1
1184195v 1
1184333v 5
1184453v 1
1184625v 53
1185011v 0
1185148v 0
1185304v 1
1185475v 0
1185604v 0
1185740v 6
1185875v 0
1185981v 68
1186208v 22
1186428v 12
1186844v 0
1186958v 10
1187271v 0
1187385v 2
1187537v 10
1187740v 14
1187948v 4
1188144v 2
1188342v 0 ROOT
1188485v 78
1188725v 194
1188987v 76
1189113v 44 ROOT
1189224v 1
1189427v 4
1189604v 7
1189823v 4
1190012v 6
1190277v 2
1190494v 4
1190741v 1
1190840v 0
1190948v 94 ROOT
1191232v 0
1191403v 2
1191512v 0
1191645v 15
1191838v 1
1191974v 17
1192179v 0
1192312v 1
1192510v 79
1192628v 30
1192773v 12
1192992v 4 ROOT
1193099v 36
1193569v 14
1193721v 51
1193932v 0
1194114v 63
1194238v 1
1194418v 24
1194661v 0
1194777v 0
1194938v 6
1195201v 0
1195299v 65
1195675v 0
1195804v 6
1196037v 110 ROOT
1196364v 0
1196524v 10
1196653v 28
1196802v 53
1197014v 55
1197208v 0
1197338v 36
1197626v 0
1197750v 0 ROOT
1197870v 0
1197980v 0
1198101v 5
1198452v 0
1198616v 0
1198779v 2
1199009v 6
1199213v 0
1199365v 0
1199487v 0
1199661v 0
1199755v 0
1199881v 0
1200068v 0
1200245v 0
1200440v 3
1200661v 1
1200806v 0
1200934v 1 ROOT
1201089v 56
1201574v 0
1201693v 4
1201856v 58
1202068v 11
1202374v 19
1202651v 1
1202728v 19
1203074v 4
1203234v 12
1203369v 1
1203500v 8
1203715v 6
1203893v 24
1204021v 31
1204191v 9
1204439v 1
1204581v 0
1204677v 0
1204803v 0
1205000v 1
1205153v 7
1205331v 4 ROOT
1205459v 85
1205696v 1210 ROOT
1206218v 2547 ROOT
1206849v 5
1207044v 0
1207149v 2 ROOT
1207402v 0
1207527v 58
1207688v 19
1207817v 2
1207951v 139
1208400v 0
1208549v 0
1208708v 0
1208896v 28
1209025v 0
1209135v 54
1209426v 3
1209678v 5 ROOT
1209953v 0
1210152v 0
1210352v 5
1210622v 0
1210737v 545
1211019v 0
1211098v 1
1211263v 0
1211455v 5
1211581v 2
1211699v 537
1212024v 0
1212115v 0
1212230v 254 ROOT
1212572v 909
1213146v 5 ROOT
1213273v 1
1213348v 0
1213504v 0
1213614v 254
1213908v 1
1213998v 34
1214265v 1335 ROOT
1214597v 19
1214786v 9
1214927v 0
1215017v 2
1215137v 39
1215421v 148
1215694v 0
1215851v 0
1216004v 237
1216194v 0
1216331v 4
1216522v 190
1216670v 403 ROOT
1217043v 138 ROOT
1217617v 0
1217780v 0
1217924v 0
1218084v 9
1218396v 0
1218512v 3
1218652v 0
1218791v 0
1218918v 1
1219004v 13
1219282v 0
1219397v 0
1219544v 0
1219706v 1
1219867v 0
1219993v 3
1220303v 44
1220528v 0
1220636v 1
1220885v 146
1221405v 0
1221542v 0
1221684v 0
1221842v 0
1222016v 0
1222177v 1
1222328v 25
1222485v 0
1222645v 10
1222830v 0
1222958v 0
1223182v 182
1223508v 0
1223616v 6
1223833v 0
1224001v 334
1224211v 0
1224415v 38
1224653v 7
1224744v 448
1225215v 1
1225357v 0
1225461v 0
1225576v 0
1225684v 0
1225867v 0
1225970v 106
1226215v 50
1226600v 0
1226781v 0
1226875v 3
1227088v 4
1227235v 4
1227488v 2
1227675v 424
1228235v 10
1228396v 6
1228524v 10 ROOT
1228635v 0
1228753v 0
1228866v 4
1229071v 46
1229631v 0
1229809v 0
1229976v 4
1230241v 0
1230350v 7
1230555v 0
1230710v 25 ROOT
1231061v 0
1231140v 1
1231252v 1
1231528v 0
1231652v 39
1231878v 0
1231980v 0
1232098v 4
1232272v 0
1232387v 0
1232554v 0
1232738v 5
1233027v 6
1233194v 1
1233387v 42
1233642v 0
1233838v 1
1233993v 13
1234223v 0
1234379v 0
1234500v 0
1234625v 370
1234793v 0
1234920v 0
1235073v 0
1235224v 0
1235355v 38
1235558v 0
1235667v 0
1235769v 5
1236009v 0
1236164v 102
1236795v 0
1236941v 0
1237088v 0
1237231v 0
1237398v 2
1237599v 1
1237761v 0
1237901v 10 ROOT
1238061v 0
1238204v 0
1238358v 0
1238500v 0
1238640v 19
1238907v 0
1239054v 0
1239202v 0
1239359v 1
1239494v 0
1239619v 31
1239862v 51
1240188v 0
1240308v 1
1240514v 6
1240720v 6
1240935v 1
1241073v 7
1241253v 4
1241379v 3
1241490v 5
1241614v 0
1241753v 0
1241881v 13
1242071v 0
1242208v 0
1242391v 3
1242537v 1
1242689v 0
1242832v 2
1242996v 0
1243148v 17
1243298v 2
1243474v 3
1243661v 2
1243809v 2
1243982v 0
1244178v 0
1244351v 5
1244516v 0
1244692v 5
1244853v 0
1245052v 0
1245229v 0
1245325v 0
1245490v 0
1245637v 11
1245986v 1
1246095v 1
1246321v 1
1246444v 0
1246601v 28
1246843v 0
1246959v 0
1247074v 4
1247181v 3
1247322v 3
1247426v 0
1247550v 1
1247684v 0
1247804v 2
1248023v 0
1248205v 0
1248405v 0
1248597v 6
1248782v 4
1248950v 0
1249046v 0
1249147v 0
1249294v 0
1249490v 2
1249724v 222
1250243v 0
1250374v 0
1250474v 12
1250676v 0
1250795v 0
1250908v 27
1251109v 1
1251228v 2
1251515v 0
1251651v 0
1251828v 5
1251928v 2
1252130v 0
1252216v 0
1252425v 26
1252601v 2
1252730v 0
1252875v 0
1252971v 19
1253363v 0
1253468v 0
1253621v 1
1253808v 9
1254013v 14
1254324v 19
1254477v 3
1254692v 8
1254912v 0
1255057v 0
1255222v 0
1255355v 0
1255508v 0
1255624v 0
1255807v 0
1255967v 26
1256157v 41
1256374v 5
1256487v 0
1256600v 108
1256867v 0
1257049v 0
1257173v 5
1257399v 0
1257507v 2
1257621v 0
1257817v 1
1257953v 0
1258091v 65
1258302v 152
1258642v 0
1258828v 0
1259005v 0
1259141v 0
1259328v 1
1259458v 11
1259691v 25
1259951v 2
1260159v 0
1260291v 0
1260428v 25
1260593v 0
1260685v 27
1260850v 0
1261018v 6
1261263v 1
1261371v 0
1261491v 0
1261628v 0
1261773v 0
1261950v 0
1262113v 0
1262321v 1
1262470v 2
1262564v 8
1262813v 0
1262936v 54
1263215v 1
1263336v 0
1263479v 69
1263659v 0
1263784v 2
1263904v 0
1263999v 0
1264148v 1
1264283v 102
1265246v 0
1265386v 0
1265499v 0
1265649v 0
1265740v 0
1265880v 0
1265989v 7
1266269v 0
1266375v 0
1266457v 0
1266604v 0
1266749v 0
1266895v 0
1267098v 11
1267475v 2
1267611v 0
1267742v 0
1267866v 0
1267998v 1
1268112v 0
1268297v 0
1268457v 0
1268571v 0
1268726v 1
1268870v 0
1269008v 0
1269224v 1
1269379v 0
1269521v 1
1269702v 1
1269844v 3
1269988v 0
1270116v 0
1270199v 4
1270463v 0
1270589v 0
1270784v 2
1271064v 0
1271189v 0
1271454v 0
1271658v 0
1271778v 0
1271936v 0
1272139v 0
1272234v 0
1272349v 0
1272457v 0
1272582v 0
1272798v 0
1272915v 0
1273016v 13
1273263v 1
1273406v 0
1273529v 0
1273632v 0
1273814v 3
1273974v 0
1274104v 0
1274254v 0
1274341v 1
1274559v 0
1274657v 34
1274745v 1
1274971v 3
1275182v 0
1275301v 0
1275427v 1
1275516v 7
1275658v 1
1275762v 3
1276080v 0
1276192v 1
1276361v 1
1276593v 1
1276800v 0
1276970v 3
1277173v 0
1277305v 0
1277431v 2
1277649v 21
1277784v 0
1277974v 25
1278427v 5
1278817v 1
1279015v 1
1279186v 0
1279305v 0
1279474v 28
1279631v 1
1279833v 0
1280014v 28
1280488v 12
1280645v 0
1280808v 0
1280958v 0
1281069v 0
1281184v 0
1281343v 8
1281500v 0
1281611v 0
1281782v 0
1281912v 0
1282023v 0
1282142v 2
1282294v 1
1282413v 1
1282545v 122
1282888v 0
1283033v 8
1283208v 45
1283611v 0
1283746v 2
1283893v 0
1284002v 0
1284160v 0
1284271v 3
1284461v 6
1284683v 3
1284908v 8
1285159v 2
1285286v 0
1285440v 99
1286038v 1
1286151v 0
1286290v 0
1286436v 0
1286554v 0
1286674v 0
1286777v 1
1286913v 14
1287242v 0
1287388v 0
1287537v 0
1287681v 0
1287797v 1
1287929v 0
1288052v 8
1288201v 1
1288461v 1
1288554v 0
1288636v 1
1288808v 0
1288921v 0
1289026v 0
1289155v 1
1289330v 0
1289492v 0
1289633v 0
1289871v 0
1290009v 2
1290133v 26
1290255v 85
1290422v 170
1290730v 2
1290945v 1
1291069v 619
1291527v 0
1291707v 0
1291817v 2
1291941v 20
1292169v 0
1292366v 0
1292534v 0
1292727v 0
1292885v 49
1293389v 0
1293548v 0
1293644v 0
1293782v 0
1293918v 0
1294026v 0
1294182v 12
1294396v 1
1294632v 1
1294778v 1
1294889v 0
1294992v 0
1295134v 0
1295275v 791
1295910v 0
1296016v 1
1296154v 0
1296324v 12
1296462v 1599
1297174v 0
1297274v 0
1297401v 2
1297624v 2
1297813v 0
1297961v 8
1298123v 1
1298283v 13
1298545v 0
1298668v 53
1298931v 31
1299127v 0
1299268v 107
1299473v 0
1299562v 0
1299667v 0
1299758v 156
1300040v 11
1300144v 0
1300271v 13
1300437v 0
1300565v 1
1301410v 138
1302019v 12
1302183v 1
1302365v 5
1302854v 20
1302982v 1
1303123v 0
1303242v 165
1303547v 9
1303707v 8
1303855v 0
1303954v 0
1304076v 1
1304197v 3
1304342v 2
1304466v 0
1304602v 0
1304716v 21
1304944v 6
1305099v 2
1305241v 0
1305361v 4
1305542v 9
1305731v 0
1305939v 0
1306047v 0
1306175v 0
1306292v 0
1306425v 3
1306566v 0
1306654v 0
1306853v 0
1307020v 0
1307142v 22
1307389v 0
1307609v 0
1307771v 0
1307896v 3 ROOT
1308008v 0
1308160v 9
1308381v 18
1308681v 0
1309027v 1
1309143v 21
1309478v 5
1309701v 158
1310125v 0
1310249v 0
1310417v 0
1310555v 3
1310660v 17
1310964v 11
1311103v 101
1311378v 1
1311608v 0
1311722v 0
1311896v 1
1312123v 0
1312261v 5
1312371v 10
1312657v 1
1312810v 1
1313113v 0
1313249v 10
1313411v 1
1313592v 0
1313780v 0
1313923v 75
1314208v 2
1314323v 0
1314440v 0
1314573v 0
1314738v 6
1314948v 2
1315140v 0
1315333v 0
1315613v 1678 ROOT
1316209v 0
1316401v 13
1316619v 19
1316813v 0
1316955v 0
1317064v 58
1317276v 14
1317424v 23
1317533v 56
1317723v 36
1318081v 0
1318223v 3
1318470v 0
1318659v 0
1318849v 21
1319049v 3
1319193v 2
1319346v 7
1319473v 1
1319562v 1
1319738v 8
1319885v 0
1320009v 69
1320321v 0
1320424v 10
1320513v 0
1320669v 0
1320816v 6
1321002v 22
1321509v 2
1321671v 0
1321796v 0
1321895v 70
1322223v 20
1322391v 0
1322509v 1
1322675v 14
